79288,79288,79288,45:43.0,-0.9297159,-0.1162145,0.01464888,-13.00089,-5.859554,-4.211555,17.35,1017.59,0,0,0,0
79289,79289,79289,45:43.1,-0.6074404,-0.07177953,0.1025422,-5.676443,-9.399701,-2.380444,17.35,1017.59,0,0,0,0
79290,79290,79290,45:43.2,-1.737358,-0.4057741,0.187994,-4.272591,2.136296,30.09125,17.35,1017.59,0,0,0,0
79291,79291,79291,45:43.3,-1.098666,-0.4174932,0.04150517,-25.8797,1.281777,25.20829,17.35,1017.59,0,0,0,0
79292,79292,79292,45:43.4,-0.989288,-0.09472945,0.01513718,0.122074,-5.493332,3.723258,17.35,1017.598,0,0,0,0
79293,79293,79293,45:43.4,-0.7324442,-0.05761895,0.07519761,20.75259,-9.21659,-6.408887,17.35,1017.598,0,0,0,0
79294,79294,79294,45:43.5,-0.8647725,-0.03027436,0.253914,18.12799,0.8545183,-12.45155,17.35,1017.598,0,0,0,0
79295,79295,79295,45:43.6,-0.7031465,-0.1171911,0.1596728,-1.525926,12.51259,-4.08948,17.35,1017.59,0,0,0,0
79296,79296,79296,45:43.7,-1.42143,-0.249031,-0.1508835,-5.249184,0.122074,29.35881,17.35,1017.598,0,0,0,0
79297,79297,79297,45:43.8,-1.306192,-0.2895596,0.07861568,-1.586962,-19.34874,11.35289,17.35,1017.598,0,0,0,0
79298,79298,79298,45:43.8,-0.7324442,0.05615406,0.1406293,15.56444,5.73748,-13.61126,17.35,1017.598,0,0,0,0
79299,79299,79299,45:43.9,-0.7046114,-0.04785302,0.0629902,6.408887,5.12711,-11.23081,17.35,1017.598,0,0,0,0
79300,79300,79300,45:44.0,-0.9223914,-0.1127964,0,-0.3051851,-2.25837,-10.07111,17.35,1017.598,0,0,0,0
79301,79301,79301,45:44.1,-0.9160436,0.07763909,0.1201209,7.019257,-3.662221,-16.29688,17.35,1017.626,0,0,0,0
79302,79302,79302,45:44.2,-1.752007,-0.4707175,0.3457137,-5.12711,2.441481,11.35289,17.35,1017.598,0,0,0,0
79303,79303,79303,45:44.2,-0.923368,-0.3745232,0.06787317,-14.22163,9.399701,-5.859554,17.35,1017.59,0,0,0,0
79304,79304,79304,45:44.3,-0.9853817,-0.2304758,0.03271584,-22.15644,-3.601184,-15.56444,17.35,1017.59,0,0,0,0
79305,79305,79305,45:44.4,-0.5796075,-0.10889,0.03369243,-3.723258,1.586962,-22.46162,17.34,1017.582,0,0,0,0
79306,79306,79306,45:44.5,-0.8325449,-0.07080294,0.166509,8.606219,5.73748,-20.99673,17.35,1017.563,0,0,0,0
79307,79307,79307,45:44.6,-1.380413,-0.4799951,0.06152532,-6.34785,2.563555,19.65392,17.34,1017.582,0,0,0,0
79308,79308,79308,45:44.6,-0.9555956,-0.4057741,-0.04492325,3.357036,-14.52681,19.89807,17.34,1017.582,0,0,0,0
79309,79309,79309,45:44.7,-0.9355754,-0.2578204,0.1445357,5.615406,-6.408887,-14.52681,17.34,1017.582,0,0,0,0
79310,79310,79310,45:44.8,-0.5781426,-0.1674856,0.04736473,-9.338664,3.295999,-10.49837,17.35,1017.563,0,0,0,0
79311,79311,79311,45:44.9,-0.867214,-0.2255928,-0.05175939,-16.90726,-4.211555,-2.929777,17.35,1017.563,0,0,0,0
79312,79312,79312,45:45.0,-0.9092075,-0.2368236,-0.01855525,-6.103702,-6.34785,1.953185,17.35,1017.59,0,0,0,0
79313,79313,79313,45:45.0,-0.700705,0.08447523,0.06103702,7.629627,22.33955,12.51259,17.35,1017.563,0,0,0,0
79314,79314,79314,45:45.1,-1.460982,-0.4106571,0.222663,-19.10459,26.5511,38.51436,17.35,1017.563,0,0,0,0
79315,79315,79315,45:45.2,-1.217322,-0.3271584,0.1601611,-16.96829,19.77599,3.540147,17.34,1017.555,0,0,0,0
79316,79316,79316,45:45.3,-0.6675009,-0.09082308,0.008301035,-13.12296,-0.9765923,-14.40474,17.35,1017.59,0,0,0,0
79317,79317,79317,45:45.4,-0.595233,-0.105472,0.2148503,-3.906369,0.8545183,-18.25007,17.35,1017.617,0,0,0,0
79318,79318,79318,45:45.4,-0.9634083,-0.1460005,0.214362,-11.47496,-0.6103702,-8.423109,17.35,1017.59,0,0,0,0
79319,79319,79319,45:45.5,-0.8169194,-0.4311655,0.09179968,-21.36296,2.502518,-1.281777,17.35,1017.617,0,0,0,0
79320,79320,79320,45:45.6,-1.558153,-0.2729576,0.08984649,16.90726,3.173925,32.10547,17.34,1017.609,0,0,0,0
79321,79321,79321,45:45.7,-1.229041,-0.3769646,0.2119205,23.56029,-11.41392,15.01511,17.35,1017.617,0,0,0,0
79322,79322,79322,45:45.8,-0.7783441,-0.1333048,0.1445357,11.96326,-4.821925,-18.43318,17.35,1017.563,0,0,0,0
79323,79323,79323,45:45.8,-0.6621296,-0.2929777,0.07226783,-7.812738,-7.751701,-19.53185,17.35,1017.59,0,0,0,0
79324,79324,79324,45:45.9,-0.8413343,-0.1919004,-0.03906369,-4.638813,-13.06192,-17.1514,17.35,1017.563,0,0,0,0
79325,79325,79325,45:46.0,-0.8818629,-0.2128971,-0.01611377,9.521775,-13.73333,-8.117924,17.34,1017.582,0,0,0,0
79326,79326,79326,45:46.1,-1.092319,-0.3667104,0.06006043,24.10962,0.9765923,7.934813,17.34,1017.582,0,0,0,0
79327,79327,79327,45:46.2,-1.169958,-0.4565569,0.06884976,-3.967406,8.178961,-2.990814,17.34,1017.582,0,0,0,0
79328,79328,79328,45:46.2,-0.7368389,-0.1303751,0.06006043,-7.080294,-8.301035,-3.845332,17.34,1017.582,0,0,0,0
79329,79329,79329,45:46.3,-0.7724845,-0.05810724,0.1850642,5.554368,3.540147,-6.530961,17.34,1017.582,0,0,0,0
79330,79330,79330,45:46.4,-0.7788324,-0.1914121,0.2114322,-6.836146,4.08948,0.6103702,17.34,1017.609,0,0,0,0
79331,79331,79331,45:46.5,-0.8515885,-0.4389783,-0.03271584,-13.97748,4.150517,15.62548,17.34,1017.637,0,0,0,0
79332,79332,79332,45:46.6,-1.8399,-0.6357616,0.1762749,14.3437,-9.033479,46.57125,17.34,1017.609,0,0,0,0
79333,79333,79333,45:46.6,-0.9790338,-0.1455123,0.3393658,39.2468,-2.563555,2.929777,17.34,1017.582,0,0,0,0
79334,79334,79334,45:46.7,-0.700705,-0.17481,0.1523484,8.606219,7.690664,-12.2074,17.34,1017.582,0,0,0,0
79335,79335,79335,45:46.8,-0.7978759,-0.1699271,0.0634785,-11.16977,-1.831111,-6.653035,17.34,1017.582,0,0,0,0
79336,79336,79336,45:46.9,-0.8354747,-0.07959227,0.04443495,-11.65807,-6.530961,-10.92563,17.34,1017.574,0,0,0,0
79337,79337,79337,45:47.0,-0.8906522,-0.2348704,0.05322428,-9.82696,-8.728293,-6.775109,17.34,1017.601,0,0,0,0
79338,79338,79338,45:47.0,-1.202673,-0.3520615,0.1167028,-5.981628,4.394665,23.13303,17.34,1017.574,0,0,1,82
79339,79339,79339,45:47.1,-1.017121,-0.3466903,0.1001007,-14.89303,6.103702,25.20829,17.33,1017.539,0,0,1,82
79340,79340,79340,45:47.2,-1.125034,-0.402356,-0.0122074,-5.676443,-14.03851,-12.2074,17.34,1017.547,0,0,1,82
79341,79341,79341,45:47.3,-0.6386914,-0.09521775,0.02783288,25.8797,-21.11881,-35.76769,17.34,1017.582,0,0,1,82
79342,79342,79342,45:47.4,-0.7099826,-0.1499069,0.201178,33.02103,-7.812738,-28.07703,17.34,1017.555,0,0,1,82
79343,79343,79343,45:47.4,-0.8164312,-0.08496353,0.2368236,21.85125,-2.075259,-11.84118,17.34,1017.582,0,0,1,82
79344,79344,79344,45:47.5,-1.049837,-0.2954192,0.04638813,5.12711,-2.380444,6.225776,17.34,1017.574,0,0,1,82
79345,79345,79345,45:47.6,-1.375042,-0.3335063,0.06689657,16.90726,-7.934813,27.0394,17.34,1017.601,0,0,1,82
79346,79346,79346,45:47.7,-1.128941,-0.3921018,0.08447523,5.371258,-15.5034,20.87466,17.34,1017.574,0,0,1,82
79347,79347,79347,45:47.8,-0.7529527,-0.1669973,0.02783288,-22.64473,8.667256,-0.7324442,17.34,1017.547,0,0,1,82
79348,79348,79348,45:47.8,-0.8325449,-0.09765923,-0.07080294,-30.21332,-1.709037,0.4272591,17.34,1017.601,0,0,1,82
79349,79349,79349,45:47.9,-0.8716086,-0.1030305,-0.09619434,-17.6397,-5.066072,1.648,17.34,1017.601,0,0,1,82
79350,79350,79350,45:48.0,-1.059114,-0.3354595,0.05908383,-2.502518,11.41392,9.399701,17.34,1017.601,0,0,1,82
79351,79351,79351,45:48.1,-1.011261,-0.4536271,0.1474654,0.3051851,16.90726,2.319407,17.33,1017.621,0,0,1,82
79352,79352,79352,45:48.2,-1.321329,-0.3569445,0.09424116,4.333628,7.690664,-14.3437,17.33,1017.593,0,0,1,82
79353,79353,79353,45:48.2,-0.7339091,-0.1640675,0.1235389,9.82696,0.3662221,-27.22251,17.33,1017.566,0,0,1,82
79354,79354,79354,45:48.3,-0.7177954,-0.1127964,0.1821345,7.934813,5.920591,-20.99673,17.33,1017.593,0,0,1,82
79355,79355,79355,45:48.4,-0.6748253,-0.2182684,0.1523484,-10.37629,6.408887,-5.920591,17.34,1017.574,0,0,1,82
79356,79356,79356,45:48.5,-0.8774682,-0.3422956,0.126957,-21.24088,2.014222,7.56859,17.33,1017.539,0,0,1,82
79357,79357,79357,45:48.6,-1.501511,-0.4809717,-0.06543168,-22.0954,-3.47911,36.37806,17.33,1017.593,0,0,1,82
79358,79358,79358,45:48.6,-1.057161,-0.2417066,0.06201361,-26.18488,-9.887997,10.07111,17.33,1017.593,0,0,1,82
79359,79359,79359,45:48.7,-0.8633076,-0.2861415,0.0122074,-24.2317,3.662221,2.685629,17.33,1017.593,0,0,1,82
79360,79360,79360,45:48.8,-0.65627,-0.1645558,0.02148503,-17.1514,5.188147,-6.164739,17.33,1017.621,0,0,1,82
79361,79361,79361,45:48.9,-0.9541307,-0.1396527,-0.09814753,-16.54103,-0.1831111,-3.112888,17.33,1017.621,0,0,1,82
79362,79362,79362,45:49.0,-0.9111606,-0.1909238,-0.01660207,-6.164739,-1.281777,-1.953185,17.34,1017.601,0,0,1,82
79363,79363,79363,45:49.0,-1.452681,-0.5444502,0.1757866,3.295999,15.01511,19.40977,17.33,1017.593,0,0,1,82
79364,79364,79364,45:49.1,-0.9394818,-0.420423,0.0766625,0.8545183,14.3437,8.911405,17.34,1017.574,0,0,1,82
79365,79365,79365,45:49.2,-0.9756157,-0.2631916,0.0888699,5.615406,-2.319407,-7.56859,17.34,1017.574,0,0,1,82
79366,79366,79366,45:49.3,-0.6748253,-0.1406293,0.09765923,19.83703,-0.7934812,-16.84622,17.33,1017.566,0,0,1,82
79367,79367,79367,45:49.4,-0.72219,-0.1694388,0.2451247,16.60207,1.648,-3.967406,17.33,1017.558,0,0,1,82
79368,79368,79368,45:49.4,-1.108432,-0.3476669,0.05175939,8.178961,-0.6103702,10.68148,17.33,1017.566,0,0,1,82
79369,79369,79369,45:49.5,-1.397015,-0.4555803,0.07031465,31.18992,-9.155553,20.75259,17.34,1017.601,0,0,1,82
79370,79370,79370,45:49.6,-1.147496,-0.1894589,0.2627033,51.14902,-4.882962,1.831111,17.33,1017.621,0,0,1,82
79371,79371,79371,45:49.7,-0.7695547,-0.2080142,0.2348704,26.42903,9.399701,-13.36711,17.33,1017.593,0,0,1,82
79372,79372,79372,45:49.8,-0.7055879,-0.1596728,0.1704154,5.73748,4.394665,-12.57363,17.33,1017.566,0,0,1,82
79373,79373,79373,45:49.8,-0.9199499,-0.07373272,0.06933805,-4.272591,-13.24503,-2.441481,17.33,1017.593,0,0,1,82
79374,79374,79374,45:49.9,-0.8530534,-0.1513718,0.09228797,-1.525926,-16.41896,-5.493332,17.33,1017.585,0,0,1,82
79375,79375,79375,45:50.0,-0.967803,-0.2187567,-0.002441481,-0.06103702,-8.78933,6.164739,17.33,1017.585,0,0,1,82
79376,79376,79376,45:50.1,-0.9746391,-0.4326304,0.1127964,-4.455702,-0.7324442,23.86547,17.33,1017.613,0,0,1,82
79377,79377,79377,45:50.2,-1.056673,-0.3608509,0.06738487,7.446517,0.8545183,-8.178961,17.33,1017.593,0,0,1,82
79378,79378,79378,45:50.2,-0.6054872,-0.08105716,0.1162145,24.47585,-0.3051851,-16.60207,17.33,1017.593,0,0,1,82
79379,79379,79379,45:50.3,-0.8647725,-0.09424116,0.1962951,20.56948,-1.342814,-5.005035,17.33,1017.585,0,0,1,82
79380,79380,79380,45:50.4,-0.7837153,-0.09228797,0.1645558,12.32948,0.9765923,-7.446517,17.33,1017.585,0,0,1,82
79381,79381,79381,45:50.5,-0.9648732,-0.2524491,0.1567431,-1.403851,-1.586962,2.807703,17.33,1017.613,0,0,1,82
79382,79382,79382,45:50.6,-1.57622,-0.3086032,0.05908383,8.301035,-8.728293,34.18073,17.33,1017.613,0,0,1,82
79383,79383,79383,45:50.6,-1.06888,-0.2646565,0.1440474,-10.49837,-16.84622,20.56948,17.33,1017.585,0,0,1,82
79384,79384,79384,45:50.7,-0.8686789,-0.145024,0.09521775,-13.79437,3.112888,1.098666,17.33,1017.613,0,0,1,82
79385,79385,79385,45:50.8,-0.6728721,-0.09424116,0.01660207,-21.91229,8.667256,-1.709037,17.32,1017.605,0,0,1,82
79386,79386,79386,45:50.9,-0.8965117,-0.1001007,-0.03711051,-24.17066,-3.906369,-1.892148,17.33,1017.613,0,0,1,82
79387,79387,79387,45:51.0,-1.425825,-0.4043092,0.06738487,-13.91644,2.929777,17.51762,17.33,1017.613,0,0,1,82
79388,79388,79388,45:51.0,-0.8779565,-0.2558672,0.1518601,-8.728293,11.59703,14.832,17.33,1017.613,0,0,1,82
79389,79389,79389,45:51.1,-1.07767,-0.2470779,0.04199347,-11.536,3.051851,0.122074,17.33,1017.585,0,0,1,82
79390,79390,79390,45:51.2,-0.7490463,-0.1176794,0.04882962,-4.394665,-5.066072,-15.32029,17.33,1017.613,0,0,1,82
79391,79391,79391,45:51.3,-0.8154546,-0.08349864,0.1606494,1.098666,1.709037,-18.67733,17.33,1017.621,0,0,1,82
79392,79392,79392,45:51.4,-0.8476821,-0.1435591,0.1567431,-3.234962,3.662221,-17.27348,17.33,1017.613,0,0,1,82
79393,79393,79393,45:51.4,-0.9355754,-0.3481552,0.06982635,-13.61126,3.723258,-5.12711,17.33,1017.64,0,0,1,82
79394,79394,79394,45:51.5,-1.291543,-0.3613392,0.02783288,-3.906369,-1.648,20.99673,17.33,1017.613,0,0,1,82
79395,79395,79395,45:51.6,-1.281777,-0.1699271,0.08642842,-6.286813,-3.845332,15.13718,17.33,1017.585,0,0,1,82
79396,79396,79396,45:51.7,-0.7588122,-0.1865291,0.05713065,-9.704886,3.967406,-1.464888,17.32,1017.577,0,0,1,82
79397,79397,79397,45:51.8,-0.7021699,-0.1494186,0.003906369,-3.540147,0.7324442,-11.65807,17.32,1017.605,0,0,1,82
79398,79398,79398,45:51.8,-0.8554949,-0.1196326,-0.1010773,-5.066072,-10.74252,-6.897183,17.32,1017.605,0,0,1,82
79399,79399,79399,45:51.9,-1.038118,-0.06543168,-0.0126957,8.850368,-5.981628,2.25837,17.33,1017.585,0,0,1,82
79400,79400,79400,45:52.0,-1.244179,-0.2519608,0.2168035,17.02933,11.65807,16.84622,17.33,1017.613,0,0,1,82
79401,79401,79401,45:52.1,-1.038606,-0.4150517,0.1298868,2.136296,8.423109,15.19822,17.33,1017.613,0,0,1,82
79402,79402,79402,45:52.2,-1.016144,-0.3027436,0.02294992,-7.99585,0.8545183,-1.281777,17.33,1017.613,0,0,1,82
79403,79403,79403,45:52.2,-0.6499222,-0.1586962,0.04394665,6.897183,-5.493332,-16.90726,17.32,1017.632,0,0,1,82
79404,79404,79404,45:52.3,-0.7763909,-0.03076266,0.2314524,16.66311,0.06103702,-13.67229,17.32,1017.651,0,0,1,82
79405,79405,79405,45:52.4,-0.9961241,0.01464888,0.1782281,-0.9765923,2.685629,-9.094516,17.32,1017.651,0,0,1,82
79406,79406,79406,45:52.5,-0.9028596,-0.3095798,0.09375286,-19.22666,-0.122074,-0.9155553,17.32,1017.651,0,0,1,82
79407,79407,79407,45:52.6,-0.9580371,-0.2426832,-0.02050844,-1.22074,-17.94488,11.47496,17.32,1017.659,0,0,1,82
79408,79408,79408,45:52.6,-0.9321573,-0.2509842,0.07519761,4.943998,0.122074,3.540147,17.32,1017.659,0,0,1,82
79409,79409,79409,45:52.7,-0.6758019,-0.08496353,-0.04150517,-7.080294,1.342814,0.1831111,17.32,1017.659,0,0,1,82
79410,79410,79410,45:52.8,-0.8447524,-0.1113315,-0.04882962,-3.173925,-6.286813,-7.507553,17.32,1017.659,0,0,1,82
79411,79411,79411,45:52.9,-0.9136021,-0.06250191,-0.02441481,7.202368,-9.521775,-6.225776,17.32,1017.659,0,0,1,82
79412,79412,79412,45:53.0,-1.040071,0.04638813,0.1093783,8.301035,3.234962,7.629627,17.32,1017.632,0,0,1,82
79413,79413,79413,45:53.0,-1.686575,-0.4443495,0.2461013,-12.51259,10.19318,21.85125,17.32,1017.651,0,0,1,82
79414,79414,79414,45:53.1,-0.9995422,-0.4013794,-0.05908383,-14.16059,12.39051,2.807703,17.32,1017.659,0,0,1,82
79415,79415,79415,45:53.2,-0.9170202,-0.1767632,-0.02783288,-12.57363,-12.14637,-7.263405,17.32,1017.624,0,0,1,82
79416,79416,79416,45:53.3,-0.6997284,-0.08056886,0.0380871,7.873775,-9.82696,-18.92148,17.32,1017.624,0,0,1,82
79417,79417,79417,45:53.4,-0.9350871,-0.1103549,0.1460005,5.676443,0.8545183,-12.63466,17.32,1017.651,0,0,1,82
79418,79418,79418,45:53.4,-0.7290261,-0.1855525,0.09375286,-6.34785,11.96326,-10.68148,17.32,1017.632,0,0,1,82
79419,79419,79419,45:53.5,-1.089877,-0.3379009,-0.04443495,-8.117924,8.545182,7.629627,17.32,1017.659,0,0,1,82
79420,79420,79420,45:53.6,-1.61333,-0.5410321,0.1669973,17.21244,-3.540147,31.00681,17.32,1017.659,0,0,1,82
79421,79421,79421,45:53.7,-1.016144,-0.1899472,0.2631916,20.08118,-1.648,14.16059,17.32,1017.659,0,0,1,82
79422,79422,79422,45:53.8,-0.8056887,-0.1826228,0.0253914,-13.73333,8.056887,1.037629,17.32,1017.651,0,0,1,82
79423,79423,79423,45:53.8,-0.7988525,-0.2036195,-0.06152532,-20.56948,2.929777,-4.882962,17.32,1017.651,0,0,1,82
79424,79424,79424,45:53.9,-0.9165319,-0.10889,-0.05322428,-4.638813,-4.760888,-5.188147,17.32,1017.624,0,0,1,82
79425,79425,79425,45:54.0,-0.7959228,-0.03515732,0.07763909,23.43822,-7.690664,-11.47496,17.32,1017.651,0,0,1,82
79426,79426,79426,45:54.1,-1.236854,-0.01806696,0.1601611,25.14725,-5.432295,3.418073,17.32,1017.659,0,0,1,82
79427,79427,79427,45:54.2,-0.8979766,-0.3803827,-0.03173925,-2.807703,8.972442,10.74252,17.32,1017.632,0,0,1,82
79428,79428,79428,45:54.2,-1.042024,-0.2837001,0.06152532,3.47911,-1.037629,-2.380444,17.32,1017.659,0,0,1,82
79429,79429,79429,45:54.3,-0.7744377,-0.05810724,0.08984649,19.53185,-1.892148,-14.22163,17.32,1017.624,0,0,1,82
79430,79430,79430,45:54.4,-0.7910398,-0.0634785,0.161626,15.62548,-0.6103702,-18.31111,17.32,1017.651,0,0,1,82
79431,79431,79431,45:54.5,-0.9087191,0.04297006,0.1762749,6.591998,3.601184,-19.83703,17.32,1017.624,0,0,1,82
79432,79432,79432,45:54.6,-0.9140904,-0.4282357,0.03955199,-8.911405,6.897183,-15.93066,17.32,1017.651,0,0,1,82
79433,79433,79433,45:54.6,-1.149937,-0.2280343,-0.03418073,1.953185,-4.577776,24.78103,17.32,1017.651,0,0,1,82
79434,79434,79434,45:54.7,-1.162633,-0.1069369,0.1098666,32.59377,-13.184,50.53865,17.32,1017.624,0,0,1,82
79435,79435,79435,45:54.8,-0.7802973,-0.09717093,0.1435591,18.12799,-5.981628,22.33955,17.32,1017.651,0,0,1,82
79436,79436,79436,45:54.9,-0.857448,-0.03955199,-0.06054872,-9.033479,-2.380444,8.911405,17.32,1017.624,0,0,1,82
79437,79437,79437,45:55.0,-0.8760033,-0.1279336,-0.1196326,-8.545182,-10.43733,-1.892148,17.32,1017.624,0,0,1,82
79438,79438,79438,45:55.0,-1.018586,0.03027436,0.03564562,19.16562,-11.96326,-13.42814,17.31,1017.643,0,0,1,82
79439,79439,79439,45:55.1,-0.7739494,0.1538133,0.13184,31.55614,-3.418073,-13.00089,17.32,1017.651,0,0,1,82
79440,79440,79440,45:55.2,-1.849666,-0.441908,0.3003021,-0.2441481,3.234962,19.9591,17.32,1017.651,0,0,1,82
79441,79441,79441,45:55.3,-1.017121,-0.3364361,0.04394665,-11.47496,14.03851,11.16977,17.32,1017.651,0,0,1,82
79442,79442,79442,45:55.4,-1.033723,-0.08252205,-0.0126957,-9.704886,0.1831111,-4.577776,17.32,1017.679,0,0,1,82
79443,79443,79443,45:55.4,-0.7046114,-0.04394665,0.07763909,5.310221,2.075259,-20.9357,17.32,1017.651,0,0,1,82
79444,79444,79444,45:55.5,-0.8852809,0.08691671,0.1840876,1.159703,8.178961,-22.82784,17.32,1017.651,0,0,1,82
79445,79445,79445,45:55.6,-0.7885983,-0.1084017,0.09131138,-23.07199,14.22163,-9.094516,17.31,1017.616,0,0,1,82
79446,79446,79446,45:55.7,-1.054231,-0.1718802,0.008301035,-30.76266,6.591998,15.38133,17.31,1017.616,0,0,1,82
79447,79447,79447,45:55.8,-0.9560839,-0.2055727,0.2202216,2.746666,-9.949034,-0.06103702,17.31,1017.643,0,0,1,82
79448,79448,79448,45:55.8,-0.8471938,-0.1157262,0.01904355,-8.056887,5.432295,-4.394665,17.31,1017.643,0,0,1,82
79449,79449,79449,45:55.9,-0.9272744,-0.1396527,-0.06787317,-22.76681,-8.117924,-8.850368,17.32,1017.624,0,0,1,82
79450,79450,79450,45:56.0,-0.8823512,0.03027436,-0.04052858,-16.05274,-9.521775,-21.24088,17.32,1017.651,0,0,1,82
79451,79451,79451,45:56.1,-0.6855678,-0.0629902,0.03613392,-7.019257,-4.760888,-31.9834,17.31,1017.643,0,0,1,82
79452,79452,79452,45:56.2,-1.221229,-0.2392651,-0.04394665,-15.9917,-11.23081,-25.20829,17.31,1017.589,0,0,1,82
79453,79453,79453,45:56.2,-1.225623,-0.3188574,-0.05468917,-23.2551,-6.408887,4.882962,17.31,1017.589,0,0,1,82
